Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malta,MLT,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,337.0718994,403.4936218,448.5732422,503.8101196,529.4902954,598.387207,651.5839233,680.661499,737.8917236,743.7267456,809.9934082,872.9768677,875.800293,893.484375,1211.700073,1321.153076,1309.300293,1443.861084,1422.754517,,
Malta,MLT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,180.145462,212.6550446,245.8522034,326.774353,372.7484436,425.9434509,467.7461243,529.7914429,617.2139282,588.4295044,614.1409912,696.9105835,652.3557739,685.0310059,942.6742554,878.4310303,858.1712036,946.7631836,1005.193665,,
Malta,MLT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.83882904,31,29.59770203,30.42328072,30.45685196,30.8724823,31.72268867,33.19239044,35.24590302,35.0806427,35.42435455,35.55555725,34.35980606,32.29629517,38.37570953,39.15506744,36.97175598,37.10300064,36.50588608,,
Malta,MLT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,26.37362862,29.66666603,28.73563194,28.83597946,28.17258835,28.85906029,29.62184906,31.07822609,32.99180222,32.45967484,33.02582932,33.16239548,32.09076309,30.22222137,36.45832443,37.19658661,35.13737869,35.22463989,34.29564285,,
Malta,MLT,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,869.2907105,893.7600098,1066.994629,1156.572754,1209.002808,1339.866943,1406.730713,1369.993896,1355.661499,1376.322144,1476.550537,1582.270386,1673.109131,1868.939941,1945.468262,2052.574219,2232.052246,2447.633057,2473.938965,,
Malta,MLT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,464.5856628,471.0423584,584.7940674,750.1602783,851.1089478,953.7429199,1009.835999,1066.331787,1133.951172,1088.932861,1119.527832,1263.150391,1246.245605,1432.908813,1513.528809,1364.750977,1462.982178,1604.952881,1747.868408,,
Malta,MLT,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,11.78309441,11.58344555,13.11422729,12.27621555,13.36585426,14.20689678,14.30138206,13.34008694,12.09337902,12.52479744,12.91512871,13.37258816,13.22751331,14.21933937,14.01934624,14.17149925,15.76858902,16.17114449,15.55481243,,
Malta,MLT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.73784733,4.83239126,5.42984438,5.54750061,5.64669037,6.00081587,6.05261707,5.48849344,5.1560688,5.2454958,5.30343199,5.5168581,5.65042686,5.96288872,5.75606298,5.60201645,5.74679708,5.78442907,5.6904974,,
Malta,MLT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.7948761,68.66666412,70.40229797,69.84127045,69.54314423,69.1275177,68.48739624,66.80760956,64.75409698,64.91934967,64.57564545,64.44444275,65.64019012,67.55554962,61.61486053,60.83223343,63.0282402,62.89700317,63.47780991,,
Malta,MLT,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malta,MLT,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malta,MLT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malta,MLT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1210.797729,1301.592285,1515.567871,1656.001831,1738.493042,1938.254272,2053.999756,2050.655273,2093.553223,2120.048828,2286.543945,2455.247314,2548.909668,2766.522705,3157.466064,3374.156006,3541.352783,3891.494385,3897.328613,,
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,647.1015015,685.9840088,830.6463013,1074.09314,1223.857422,1379.686401,1474.484497,1596.123169,1751.165039,1677.362305,1733.668823,1960.061157,1898.60144,2121.082275,2456.434814,2243.467041,2321.15332,2551.716064,2753.510986,,
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.59914446,7.03746319,7.71259499,7.94301176,8.11969376,8.68079185,8.83756351,8.21537113,7.96253681,8.08001804,8.21274376,8.56064224,8.608181,8.8266449,9.34200478,9.20896149,9.11781311,9.19666958,8.96454525,,
Malta,MLT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,0.1,,,,
Malta,MLT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469,91.86797469
Malta,MLT,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.96536539,99.96526203,99.96515775,99.96506405,99.96497332,99.96488642,99.96483147,99.96480082,99.96477802,99.9647487,99.96471978,99.96469712,99.96467178,99.96464806,99.9646212,99.96459475,99.96456869,99.9645422,99.96451963,99.96449445,99.96447143
Malta,MLT,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625,99.9625
Malta,MLT,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Malta,MLT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0000034,100.0000024,99.99999713,99.99999905,100.0000009,100.0000033,100.0000005,99.99999719,100.0000014,99.99999907,99.99999678,100,100.0000009,100.0000027,100.0000013,100,99.99999869,99.99999695,99.99999913,99.9999987,100.0000004
Malta,MLT,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100.0000034,100.0000024,99.99999713,99.99999905,100.0000009,100.0000033,100.0000005,99.99999719,100.0000014,99.99999907,99.99999678,100,100.0000009,100.0000027,100.0000013,100,99.99999869,99.99999695,99.99999913,99.9999987,100.0000004
Malta,MLT,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Malta,MLT,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Myanmar,MMR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,18.65236664,20.98192406,25.75674438,29.29944038,33.47084045,38.42994308,38.83248901,43.49933243,51.28233719,56.86666107,53.24236298,53.28767014,74.63356781,100.999176,137.1687317,196.6975861,208.3041992,217.0163269,223.027359,,
Myanmar,MMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,3.71350026,3.85211921,5.64426804,5.29978895,5.36346674,6.11858749,6.16150665,7.89995289,11.75438976,14.89995384,15.82786369,20.52603722,27.69911957,26.38636208,34.74833298,43.46842575,44.42116928,43.79242325,45.26171494,,
Myanmar,MMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,85.65579987,85.89756775,82.23466492,83.16690063,78.88470459,82.50259399,75.01602936,82.16391754,82.45877075,82.26850128,80.74465942,77.27888489,76.7002182,72.23144531,66.03540802,70.4500351,76.67307281,75.68782043,76.44777679,,
Myanmar,MMR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,85.65579987,85.89756775,82.23466492,83.16690063,78.88470459,82.50259399,75.01602936,82.16391754,82.45877075,82.26850128,80.74465942,77.27888489,76.7002182,72.23144531,66.03540802,70.4500351,76.67272949,75.68733215,76.44635773,,
Myanmar,MMR,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,2.86552286,2.75267458,4.35852098,3.59550428,4.61661339,3.39627171,6.18482876,5.31689596,5.04124308,5.98752594,6.48892784,8.24634552,16.754776,26.39122772,50.23698425,61.40314102,37.99498749,42.4204483,43.26124954,,
Myanmar,MMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,0.57049704,0.50536978,0.9551152,0.65036792,0.73977983,0.54073423,0.98133969,0.96560615,1.15549982,1.56882536,1.92902529,3.17643476,6.21828175,6.89479399,12.72630787,13.56955051,8.10248566,8.56015873,8.77954292,,
Myanmar,MMR,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,1.35780489,1.40706027,2.59695721,1.87834537,1.92118549,1.28611183,1.91135538,1.43302906,1.31609464,1.43538499,1.35219908,1.64683104,2.31626916,2.70770669,4.46881723,4.97641897,3.10392928,3.60564041,3.48672128,,
Myanmar,MMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.22389039,0.20237251,0.32453492,0.23014776,0.23082776,0.15627435,0.256154,0.20546958,0.173452,0.18195967,0.18427309,0.22954923,0.41985452,0.61088419,1.0625484,1.20470321,0.71465909,0.75311393,0.71048534,,
Myanmar,MMR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,13.15911674,11.26913166,13.91563702,10.20589352,10.88051987,7.29122162,11.94776058,10.04284286,8.10600185,8.66210079,9.8407793,11.95902157,17.21872711,18.87417793,24.1849556,21.99240685,13.98528099,14.79479027,14.82879353,,
Myanmar,MMR,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0.25806212,0.69208062,1.20576525,2.33474588,4.34262514,4.75407076,6.74827194,4.12590885,5.867908,6.26906157,6.20788288,7.42100286,5.91720676,12.43675423,20.31425285,21.10082054,25.37923622,27.28878593,25.44957733,,
Myanmar,MMR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.0513776,0.12706064,0.26422834,0.42231733,0.69587511,0.75691497,1.07074058,0.74930996,1.34497917,1.64259219,1.84547651,2.85851836,2.19608164,3.24914265,5.14611816,4.663095,5.41215897,5.50669146,5.16479874,,
Myanmar,MMR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.1850785,2.83329773,3.84969854,6.62721157,10.23478031,10.20618629,13.03621197,7.79324102,9.43522644,9.06939697,9.41455936,10.76209259,6.08105755,8.89437675,9.77963543,7.55755901,9.34164619,9.51738834,8.72343063,,
Myanmar,MMR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,21.77595139,24.42667961,31.32102776,35.22969055,42.43008041,46.58028412,51.76559067,52.94213486,62.19148636,69.12324524,65.93917847,68.95502472,97.30554962,139.8271637,207.7199554,279.2015381,271.6784058,286.7255554,291.7381897,,
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4.33537483,4.48454952,6.86361122,6.37247419,6.79912138,7.41623688,8.21358681,9.61486912,14.25486851,18.11137199,19.6023674,26.56099129,36.11348343,36.53030014,52.62075806,61.70107269,57.93581772,57.859272,59.20605469,,
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.70140898,1.79581273,2.33216,2.25504756,2.12147737,2.14332175,2.14394999,2.04593039,2.13979745,2.10064125,1.87254584,1.91946495,2.43835998,3.23661304,4.39342737,5.4778142,5.11008072,5.09039927,4.79125547,,
Myanmar,MMR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,12.6,,,,
Myanmar,MMR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,58.38123919,58.92317706,59.24143779,59.55521924,59.86449477,60.16921715,60.46931151,60.76480509,61.0556676,61.0463221,61.03403892,61.01879819,61.00058701,60.97943074,60.95525265,60.92729913,60.89505922,60.85804939,60.81572409,60.76766634,60.71341702
Myanmar,MMR,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,66.38656213,66.59282658,65.98826463,65.38370267,64.77914072,64.17457876,63.57001681,62.96545486,62.3608929,61.59824374,60.83868975,60.08223095,59.32886733,58.57859889,57.83142563,57.08734755,56.34636466,55.60847694,54.87368441,54.14198705,53.41338488
Myanmar,MMR,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,55.41661288,56.0564391,56.69626531,57.33609152,57.97591774,58.61574395,59.25557016,59.89539638,60.53522259,60.82421603,61.11338616,61.40273297,61.69225648,61.98195669,62.27183358,62.56188716,62.85211744,63.1425244,63.43310806,63.72386841,64.01480545
Myanmar,MMR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,74.2287424,74.25223762,74.27585271,74.29947043,74.32333266,74.34905109,74.37675033,74.40642148,74.43820253,74.47195518,74.50768887
Myanmar,MMR,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823,83.021823
Myanmar,MMR,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313,70.6572313
Myanmar,MMR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,63.45987506,64.01387482,64.56597119,65.11635687,65.66502611,66.21195386,66.75694504,67.3001759,67.84163776,68.33691966,68.82981834,69.31997793,69.80753111,70.29231777,70.77458522,71.25586982,71.73594034,72.21441796,72.69104449,73.16531897,73.63687714
Myanmar,MMR,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,79.22879203,79.36411043,79.49942882,79.63474722,79.77006561,79.90538401,80.0407024,80.17602079,80.31133919,80.24072586,80.16941974,80.09742083,80.02472913,79.95134464,79.87726736,79.80249729,79.72703442,79.65087877,79.57403032,79.49648909,79.41825506
Myanmar,MMR,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,57.6201394,58.27630799,58.93247659,59.58864518,60.24481377,60.90098237,61.55715096,62.21331955,62.86948815,63.54651798,64.22397877,64.90187052,65.58019323,66.2589469,66.93813153,67.61774712,68.29779366,68.97827117,69.65917964,70.34051906,71.02228945
Myanmar,MMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,27.11400694,28.62334679,30.16591757,31.74195069,33.35135373,34.99403047,36.66954575,38.37813832,40.11971362,41.89382331,43.70106306,45.34115019,46.79182841,48.26366225,49.75704084,51.27541462,52.8181847,54.38439475,55.97331085,57.58362573,58.83109202
Myanmar,MMR,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,50.76437236,52.45139113,54.15703407,55.88130119,57.62419248,59.38570794,61.16584757,62.96461138,64.78199936,66.61801151,68.47264783,69.65979938,70.11601677,70.57223417,71.02845156,71.48466896,71.94088635,72.39710374,72.85332114,73.30953853,73.76575593
Myanmar,MMR,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,18.35551428,19.71696504,21.11551558,22.55116591,24.02391601,25.53376589,27.08071556,28.664765,30.28591423,31.94416323,33.63951202,35.37196059,37.14150894,38.94815706,40.79190497,42.67275266,44.59070013,46.54574738,48.53789442,50.56714123,52.07699481
Myanmar,MMR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,46.97598388,48.57073492,50.1914933,51.83841264,53.51135385,55.21016477,56.93442941,58.6842796,60.4595711,62.25989146,64.08560886,65.93606697,67.81136109,69.7111129,71.63562183,73.5874705,75.56637556,77.57179424,79.60337231,81.66030985,83.71819191
Myanmar,MMR,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,68.9522797,70.18106428,71.42025102,72.66983994,73.92983103,75.20022429,76.48101972,77.77221732,79.0738171,80.38581904,81.70822316,83.04102944,84.3842379,85.73784853,87.10186132,88.47627629,89.86109343,91.25631275,92.66193423,94.07795788,95.42788606
Myanmar,MMR,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,38.83745439,40.49328593,42.18316211,43.90708291,45.66504833,47.45705839,49.28311308,51.14321239,53.03735634,54.96554491,56.92777811,58.92405594,60.9543784,63.01874548,65.1171572,67.24961354,69.41611452,71.61666012,73.85125035,76.11988521,78.42256469
Montenegro,MNE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,684.2302246,,
Montenegro,MNE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,292.4842224,,
Montenegro,MNE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,39.98517227,,
Montenegro,MNE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,,39.6100769,,
Montenegro,MNE,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,1026.979614,,
Montenegro,MNE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,438.997467,,
Montenegro,MNE,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,10.59890556,,
Montenegro,MNE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,5.05507421,,
Montenegro,MNE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,60.01482773,,
Montenegro,MNE,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,0,,
Montenegro,MNE,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,0,,
Montenegro,MNE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,0,,
Montenegro,MNE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,1711.209961,,
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,731.4816895,,
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,8.4230423,,
Montenegro,MNE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,0.1,,,,
Montenegro,MNE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,28.13976648,29.59750039,31.04026797,32.46812393,33.88081713,35.27822121,36.66026671,38.02689641,39.37808478,40.71380573,42.03397976,43.33861243,44.62475289,45.62698827,45.43822064
Montenegro,MNE,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,,,,,,,25.0840408,27.06717494,29.02981009,30.97179694,32.89298617,34.79322849,36.67237457,38.5302751,40.36678078,42.1817423,43.97501033,45.74643558,47.49161647,48.81515224,48.58627297
Montenegro,MNE,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,33.29901795,33.93167826,34.53414398,35.10621061,35.64767362,36.15832852,36.63797079,37.08639591,37.50339938,37.88877669,38.24232332,38.56383476,38.8531065,39.10993404,38.90352915
Montenegro,MNE,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,99.24315061,99.24297352,99.24279885,99.24262365,99.24244605,99.24227274,99.24209891
Montenegro,MNE,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,99.22514434,99.22514434,99.22514434,99.22514434,99.22514434,99.22514434,99.22514434
Montenegro,MNE,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,99.27728559,99.27728559,99.27728559,99.27728559,99.27728559,99.27728559,99.27728559
Montenegro,MNE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,90.64151628,91.17759297,91.71583772,92.25610673,92.79849378,93.34305212,93.88978737,94.4387546,94.98996396,95.54342072,96.09907721,96.6569966,97.21424466,97.50229752,97.77177272
Montenegro,MNE,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,92.37775994,92.94527653,93.51424198,94.0846563,94.65651948,95.22983153,95.80459243,96.38080221,96.95846085,97.53756835,98.11812471,98.70012994,99.2792787,99.45563685,99.631995
Montenegro,MNE,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,,,,,,,87.71005571,88.14973191,88.59047928,89.03229782,89.47518755,89.91914845,90.36418052,90.81028378,91.25745821,91.70570382,92.15502061,92.60540857,93.05686771,93.50939803,93.91033902
Montenegro,MNE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,83.86928279,83.98739985,84.07975908,84.17143567,84.26258794,84.3532946,84.44355709,84.53344652,84.6229632,84.7121029,84.80079426,84.88910844,84.95357224,85.01321871,85.07220311
Montenegro,MNE,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,86.85877614,86.90005712,86.94133809,86.98261907,87.02390005,87.06518102,87.106462,87.14774298,87.18902396,87.23030493,87.27158591,87.31286689,87.31913,87.31913,87.31913
Montenegro,MNE,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,95.18596996,95.43022465,95.67468802,95.91929764,96.164094,96.40909797,96.65431052,96.89974764,97.14541049,97.39129537,97.6373839,97.88369444,98.50629579,98.68140205,98.85691652
Montenegro,MNE,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,96.0029508,96.23908544,96.47540107,96.71189771,96.94857534,97.18543397,97.42247359,97.65969421,97.89709583,98.13467845,98.37244207,98.61038668,98.80888665,99.00031312,99.19173959
Montenegro,MNE,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,93.80658224,94.04472529,94.28316813,94.52191076,94.76095319,95.0002954,95.23993741,95.47987921,95.7201208,95.96066218,96.20150335,96.44264432,97.89711866,98.0295031,98.16188754
Mongolia,MNG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,51.90661621,52.93890762,55.6781311,50.74667358,60.64257431,72.06208801,65.3815155,71.80835724,77.93260956,78.61613464,85.25173187,109.1422577,128.2369232,176.6351929,184.8644562,201.1906433,187.947525,181.7452545,185.9356384,,
Mongolia,MNG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,6.64507675,7.18435621,7.82236433,7.47221804,9.81485653,13.35919666,14.66216755,17.64484406,22.90327835,18.9313736,29.92333794,46.32357407,56.14655304,69.67572021,64.46215057,65.15480804,56.6613121,52.13580322,55.53494644,,
Mongolia,MNG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,24.60359573,27.12345505,26.37571716,28.18854141,29.58691788,35.61628342,29.30725479,26.5187149,23.52391243,24.76079178,30.27305222,34.3772583,33.46789932,39.23569489,36.99568939,39.23032761,34.99586105,35.47568512,35.80735779,,
Mongolia,MNG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,19.74953079,22.36466789,22.22118568,25.06355286,25.52187347,32.41324615,25.55569649,23.28106308,21.42464447,22.75947571,28.05504799,32.00389862,31.53440094,37.30021286,34.84043503,35.91595459,31.95731354,32.15246964,32.36438751,,
Mongolia,MNG,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,156.7097015,135.1670075,145.1553192,122.2945862,130.9566193,122.4480591,148.222641,191.4885254,233.9642944,220.8199921,184.1151428,188.7423096,232.7885284,250.3248749,282.9552307,289.1066895,318.6805725,316.0350342,304.7073059,,
Mongolia,MNG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,20.06195068,18.34355927,20.3932476,18.00732422,21.19501877,22.69997597,33.23975372,47.05281067,68.75875092,53.17516327,64.62438202,80.10845947,101.9228592,98.74343872,98.66636658,93.62607574,96.07393646,90.65843201,91.00946808,,
Mongolia,MNG,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,12.25229168,9.948349,10.04985905,8.27774525,8.3473978,9.04945183,9.51160336,8.16387272,8.55250454,8.74871159,7.74286604,5.62042999,6.49488115,7.0343523,7.38134813,7.74910355,6.61870861,7.64149141,7.7346282,,
Mongolia,MNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.61939454,2.98983121,3.04936218,2.3848865,2.28126287,2.27265334,2.49134016,2.88185477,3.21819448,3.10174918,2.44484353,2.13192797,2.3420372,2.26160526,2.37262869,2.38928628,2.6248672,2.47065449,2.22274852,,
Mongolia,MNG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,74.27997589,69.25334167,68.76264191,67.93166351,63.8924408,60.51927185,66.44078064,70.71640778,70.62197876,69.54905701,65.3796463,59.44941711,60.75428772,55.60426712,56.62594604,56.37314224,59.33837891,61.68830872,58.68032455,,
Mongolia,MNG,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.35534048,7.07168293,10.26273823,6.98463869,13.36497498,7.81889009,9.48570442,7.48682976,19.39413452,18.06639099,12.24240112,19.59930801,22.13850212,23.22999001,31.87220001,22.54737854,30.42830086,14.52910423,28.6236248,,
Mongolia,MNG,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.3015303,0.95970035,1.44183874,1.02845645,2.16308975,1.4495014,2.12722182,1.83967352,5.69965839,4.35052633,4.29708052,8.31859112,9.69300079,9.16332912,11.11382103,7.30188036,9.17334461,4.16784763,8.54925632,,
